HOUR,GEN_MW,HSL_MW,CURTAIL_MW
2023-06-28 00:00:00,108.675,108.45,0.0
2023-06-28 01:00:00,110.725,110.9,0.17500000000001137
2023-06-28 02:00:00,112.45,112.5,0.04999999999999716
2023-06-28 03:00:00,113.325,113.85,0.5249999999999915
2023-06-28 04:00:00,113.175,113.275,0.10000000000000853
2023-06-28 05:00:00,119.95,120.1,0.14999999999999147
2023-06-28 06:00:00,129.825,129.9,0.07500000000001705
2023-06-28 07:00:00,126.35,126.8,0.45000000000000284
2023-06-28 08:00:00,124.775,124.175,0.0
2023-06-28 09:00:00,125.75,125.7,0.0
2023-06-28 10:00:00,125.075,125.175,0.09999999999999432
2023-06-28 11:00:00,121.775,121.525,0.0
2023-06-28 12:00:00,111.125,111.175,0.04999999999999716
2023-06-28 13:00:00,110.925,111.3,0.375
2023-06-28 14:00:00,110.925,111.325,0.4000000000000057
2023-06-28 15:00:00,108.125,108.15,0.025000000000005684
2023-06-28 16:00:00,110.875,110.725,0.0
2023-06-28 17:00:00,105.425,105.3,0.0
2023-06-28 18:00:00,102.55,102.525,0.0
2023-06-28 19:00:00,104.0,103.95,0.0
2023-06-28 20:00:00,107.5,107.5,0.0
2023-06-28 21:00:00,109.675,109.675,0.0
2023-06-28 22:00:00,114.425,114.475,0.04999999999999716
2023-06-28 23:00:00,115.85,116.0,0.15000000000000568
2023-06-29 00:00:00,118.85,118.75,0.0
2023-06-29 01:00:00,121.075,120.95,0.0
2023-06-29 02:00:00,121.375,121.55,0.17499999999999716
2023-06-29 03:00:00,123.175,122.9,0.0
2023-06-29 04:00:00,121.55,121.4,0.0
2023-06-29 05:00:00,110.275,110.35,0.07499999999998863
2023-06-29 06:00:00,96.975,96.95,0.0
2023-06-29 07:00:00,91.975,92.075,0.10000000000000853
2023-06-29 08:00:00,103.75,103.85,0.09999999999999432
2023-06-29 09:00:00,113.65,113.65,0.0
2023-06-29 10:00:00,120.075,120.175,0.09999999999999432
2023-06-29 11:00:00,120.2,120.45,0.25
2023-06-29 12:00:00,120.975,120.975,0.0
2023-06-29 13:00:00,127.1,127.025,0.0
2023-06-29 14:00:00,124.525,124.45,0.0
2023-06-29 15:00:00,125.65,125.6,0.0
2023-06-29 16:00:00,122.775,122.85,0.07499999999998863
2023-06-29 17:00:00,121.575,121.575,0.0
2023-06-29 18:00:00,124.025,123.95,0.0
2023-06-29 19:00:00,124.15,124.275,0.125
2023-06-29 20:00:00,121.65,121.775,0.125
2023-06-29 21:00:00,110.35,110.45,0.10000000000000853
2023-06-29 22:00:00,111.15,110.925,0.0
2023-06-29 23:00:00,95.75,95.7,0.0
2023-06-30 00:00:00,90.75,90.9,0.15000000000000568
2023-06-30 01:00:00,96.725,96.55,0.0
2023-06-30 02:00:00,109.4,109.475,0.07499999999998863
2023-06-30 03:00:00,121.3,121.625,0.32500000000000284
2023-06-30 04:00:00,109.3,109.45,0.15000000000000568
2023-06-30 05:00:00,111.075,111.2,0.125
2023-06-30 06:00:00,129.225,128.825,0.0
2023-06-30 07:00:00,131.550005,131.4,0.0
2023-06-30 08:00:00,133.925,133.55,0.0
2023-06-30 09:00:00,133.200005,133.05,0.0
2023-06-30 10:00:00,135.2750025,135.1,0.0
2023-06-30 11:00:00,123.75,123.95,0.20000000000000284
2023-06-30 12:00:00,114.275,114.475,0.19999999999998863
2023-06-30 13:00:00,102.9,103.4,0.5
2023-06-30 14:00:00,99.325,99.375,0.04999999999999716
2023-06-30 15:00:00,69.625,70.0,0.375
2023-06-30 16:00:00,82.6,82.0,0.0
2023-06-30 17:00:00,96.125,96.375,0.25
2023-06-30 18:00:00,74.75,74.75,0.0
2023-06-30 19:00:00,98.5,98.525,0.025000000000005684
2023-06-30 20:00:00,94.725,95.025,0.30000000000001137
2023-06-30 21:00:00,42.875,42.6,0.0
2023-06-30 22:00:00,15.65,15.675,0.025000000000000355
2023-06-30 23:00:00,30.175,30.25,0.07499999999999929
2023-07-01 00:00:00,20.025,19.9,0.0
2023-07-01 01:00:00,42.45,42.525,0.07499999999999574
2023-07-01 02:00:00,55.85,56.025,0.17499999999999716
2023-07-01 03:00:00,68.175,68.2,0.025000000000005684
2023-07-01 04:00:00,96.775,96.8,0.024999999999991473
2023-07-01 05:00:00,93.175,93.375,0.20000000000000284
2023-07-01 06:00:00,97.6,97.4,0.0
2023-07-01 07:00:00,76.65,76.45,0.0
2023-07-01 08:00:00,58.65,58.15,0.0
2023-07-01 09:00:00,44.925,44.825,0.0
2023-07-01 10:00:00,33.0,32.85,0.0
2023-07-01 11:00:00,25.975,25.95,0.0
2023-07-01 12:00:00,17.5,17.4,0.0
2023-07-01 13:00:00,35.35,35.4,0.04999999999999716
2023-07-01 14:00:00,22.975,22.825,0.0
2023-07-01 15:00:00,10.2,9.85,0.0
2023-07-01 16:00:00,69.375,69.425,0.04999999999999716
2023-07-01 17:00:00,93.5,93.675,0.17499999999999716
2023-07-01 18:00:00,86.475,86.5,0.025000000000005684
2023-07-01 19:00:00,92.55,92.25,0.0
2023-07-01 20:00:00,21.425,21.525,0.09999999999999787
2023-07-01 21:00:00,78.3,78.225,0.0
2023-07-01 22:00:00,92.05,92.125,0.07500000000000284
2023-07-01 23:00:00,8.75,8.7,0.0
2023-07-02 00:00:00,2.1,2.125,0.02499999999999991
2023-07-02 01:00:00,12.9,12.9,0.0
2023-07-02 02:00:00,27.325,27.75,0.4250000000000007
2023-07-02 03:00:00,35.15,34.775,0.0
2023-07-02 04:00:00,34.75,34.775,0.02499999999999858
2023-07-02 05:00:00,31.125,31.425,0.3000000000000007
2023-07-02 06:00:00,31.9,32.1,0.20000000000000284
2023-07-02 07:00:00,25.95,26.0,0.05000000000000071
2023-07-02 08:00:00,15.3,15.275,0.0
2023-07-02 09:00:00,0.3,0.325,0.025000000000000022
2023-07-02 10:00:00,0.225,0.2,0.0
2023-07-02 11:00:00,12.35,12.325,0.0
2023-07-02 12:00:00,12.825,12.875,0.05000000000000071
2023-07-02 13:00:00,9.325,9.45,0.125
2023-07-02 14:00:00,1.025,1.05,0.025000000000000133
2023-07-02 15:00:00,5.325,5.275,0.0
2023-07-02 16:00:00,4.95,4.925,0.0
2023-07-02 17:00:00,5.775,5.75,0.0
2023-07-02 18:00:00,7.65,7.65,0.0
2023-07-02 19:00:00,10.525,10.525,0.0
2023-07-02 20:00:00,13.1,13.125,0.025000000000000355
2023-07-02 21:00:00,44.825,44.95,0.125
2023-07-02 22:00:00,51.05,50.95,0.0
2023-07-02 23:00:00,34.475,34.55,0.07499999999999574
2023-07-03 00:00:00,21.375,21.375,0.0
2023-07-03 01:00:00,13.85,13.9,0.05000000000000071
2023-07-03 02:00:00,9.425,9.375,0.0
2023-07-03 03:00:00,5.475,5.475,0.0
2023-07-03 04:00:00,17.05,17.075,0.02499999999999858
2023-07-03 05:00:00,21.55,21.55,0.0
2023-07-03 06:00:00,12.275,12.275,0.0
2023-07-03 07:00:00,9.825,9.85,0.025000000000000355
2023-07-03 08:00:00,40.05,39.8,0.0
2023-07-03 09:00:00,37.225,37.2,0.0
2023-07-03 10:00:00,23.85,23.85,0.0
2023-07-03 11:00:00,9.625,9.575,0.0
2023-07-03 12:00:00,9.55,9.525,0.0
2023-07-03 13:00:00,12.65,12.625,0.0
2023-07-03 14:00:00,8.575,8.475,0.0
2023-07-03 15:00:00,2.975,3.05,0.07499999999999973
2023-07-03 16:00:00,1.5,1.525,0.02499999999999991
2023-07-03 17:00:00,2.0,2.05,0.04999999999999982
2023-07-03 18:00:00,58.95,58.925,0.0
2023-07-03 19:00:00,68.125,68.0,0.0
2023-07-03 20:00:00,40.15,40.25,0.10000000000000142
2023-07-03 21:00:00,48.825,48.6,0.0
2023-07-03 22:00:00,62.425,62.075,0.0
2023-07-03 23:00:00,41.925,41.825,0.0
2023-07-04 00:00:00,9.85,9.875,0.025000000000000355
2023-07-04 01:00:00,7.875,7.85,0.0
2023-07-04 02:00:00,14.625,14.625,0.0
2023-07-04 03:00:00,10.675,10.7,0.02499999999999858
2023-07-04 04:00:00,23.575,23.6,0.02500000000000213
2023-07-04 05:00:00,14.0,13.975,0.0
2023-07-04 06:00:00,7.95,7.95,0.0
2023-07-04 07:00:00,2.425,2.425,0.0
2023-07-04 08:00:00,14.2,14.175,0.0
2023-07-04 09:00:00,50.625,50.375,0.0
2023-07-04 10:00:00,76.975,77.125,0.15000000000000568
2023-07-04 11:00:00,69.5,69.425,0.0
2023-07-04 12:00:00,61.25,61.45,0.20000000000000284
2023-07-04 13:00:00,46.6,46.6,0.0
2023-07-04 14:00:00,51.275,51.325,0.05000000000000426
2023-07-04 15:00:00,44.525,44.35,0.0
2023-07-04 16:00:00,40.15,40.05,0.0
2023-07-04 17:00:00,25.375,25.075,0.0
2023-07-04 18:00:00,29.075,29.2,0.125
2023-07-04 19:00:00,83.825,83.625,0.0
2023-07-04 20:00:00,128.625,128.75,0.125
2023-07-04 21:00:00,106.3,106.15,0.0
2023-07-04 22:00:00,58.475,58.5,0.02499999999999858
2023-07-04 23:00:00,95.25,94.875,0.0
2023-07-05 00:00:00,76.075,76.2,0.125
2023-07-05 01:00:00,68.85,69.0,0.15000000000000568
2023-07-05 02:00:00,69.975,70.175,0.20000000000000284
2023-07-05 03:00:00,80.0,80.275,0.2750000000000057
2023-07-05 04:00:00,106.95,106.425,0.0
2023-07-05 05:00:00,88.35,88.375,0.025000000000005684
2023-07-05 06:00:00,71.575,71.65,0.07500000000000284
2023-07-05 07:00:00,45.35,45.225,0.0
2023-07-05 08:00:00,76.775,76.975,0.19999999999998863
2023-07-05 09:00:00,64.35,64.45,0.10000000000000853
2023-07-05 10:00:00,48.45,48.2,0.0
2023-07-05 11:00:00,39.05,39.15,0.10000000000000142
2023-07-05 12:00:00,22.1,22.1,0.0
2023-07-05 13:00:00,21.85,21.725,0.0
2023-07-05 14:00:00,34.9,34.75,0.0
2023-07-05 15:00:00,33.075,33.35,0.2749999999999986
2023-07-05 16:00:00,31.525,31.325,0.0
2023-07-05 17:00:00,36.8,36.575,0.0
2023-07-05 18:00:00,45.95,46.0,0.04999999999999716
2023-07-05 19:00:00,71.05,70.625,0.0
2023-07-05 20:00:00,67.975,67.925,0.0
2023-07-05 21:00:00,109.3,108.8,0.0
2023-07-05 22:00:00,115.1,115.5,0.4000000000000057
2023-07-05 23:00:00,72.875,72.95,0.07500000000000284
2023-07-06 00:00:00,62.425,61.95,0.0
2023-07-06 01:00:00,54.675,54.7,0.025000000000005684
2023-07-06 02:00:00,67.825,67.625,0.0
2023-07-06 03:00:00,67.1,67.225,0.125
2023-07-06 04:00:00,37.075,37.175,0.09999999999999432
2023-07-06 05:00:00,11.225,11.2,0.0
2023-07-06 06:00:00,22.85,22.825,0.0
2023-07-06 07:00:00,46.275,46.25,0.0
2023-07-06 08:00:00,16.575,16.575,0.0
2023-07-06 09:00:00,0.0,0.0,0.0
2023-07-06 10:00:00,0.225,0.225,0.0
2023-07-06 11:00:00,4.075,4.1,0.024999999999999467
2023-07-06 12:00:00,19.15,19.25,0.10000000000000142
2023-07-06 13:00:00,21.15,21.225,0.07500000000000284
2023-07-06 14:00:00,24.875,24.825,0.0
2023-07-06 15:00:00,33.025,32.9,0.0
2023-07-06 16:00:00,47.325,47.25,0.0
2023-07-06 17:00:00,32.825,32.65,0.0
2023-07-06 18:00:00,38.7,38.75,0.04999999999999716
2023-07-06 19:00:00,31.625,31.6,0.0
2023-07-06 20:00:00,35.275,35.375,0.10000000000000142
2023-07-06 21:00:00,41.775,41.8,0.02499999999999858
2023-07-06 22:00:00,91.425,91.825,0.4000000000000057
2023-07-06 23:00:00,75.6,75.3,0.0
2023-07-07 00:00:00,75.85,76.025,0.17500000000001137
2023-07-07 01:00:00,83.325,83.25,0.0
2023-07-07 02:00:00,96.075,96.075,0.0
2023-07-07 03:00:00,110.95,110.725,0.0
2023-07-07 04:00:00,68.025,68.425,0.3999999999999915
2023-07-07 05:00:00,30.85,30.775,0.0
2023-07-07 06:00:00,23.375,23.4,0.02499999999999858
2023-07-07 07:00:00,26.8,26.475,0.0
2023-07-07 08:00:00,52.95,53.025,0.07499999999999574
2023-07-07 09:00:00,44.2,44.2,0.0
2023-07-07 10:00:00,49.15,49.225,0.07500000000000284
2023-07-07 11:00:00,58.95,59.125,0.17499999999999716
2023-07-07 12:00:00,61.225,61.925,0.6999999999999957
2023-07-07 13:00:00,76.875,77.8,0.9249999999999972
2023-07-07 14:00:00,100.35,100.15,0.0
2023-07-07 15:00:00,116.975,117.375,0.4000000000000057
2023-07-07 16:00:00,107.5,107.775,0.2750000000000057
2023-07-07 17:00:00,101.75,102.675,0.9249999999999972
2023-07-07 18:00:00,104.275,104.375,0.09999999999999432
2023-07-07 19:00:00,111.675,111.75,0.07500000000000284
2023-07-07 20:00:00,120.6250025,120.425,0.0
2023-07-07 21:00:00,130.025,129.6,0.0
2023-07-07 22:00:00,127.3500025,127.175,0.0
2023-07-07 23:00:00,104.9,104.475,0.0
2023-07-08 00:00:00,71.5,72.25,0.75
2023-07-08 01:00:00,25.85,25.9,0.04999999999999716
2023-07-08 02:00:00,4.1,4.15,0.05000000000000071
2023-07-08 03:00:00,14.425,14.45,0.02499999999999858
2023-07-08 04:00:00,13.925,13.925,0.0
2023-07-08 05:00:00,65.575,65.25,0.0
2023-07-08 06:00:00,102.475,102.25,0.0
2023-07-08 07:00:00,62.1,62.15,0.04999999999999716
2023-07-08 08:00:00,46.825,47.5,0.6749999999999972
2023-07-08 09:00:00,39.625,39.575,0.0
2023-07-08 10:00:00,96.1,96.175,0.07500000000000284
2023-07-08 11:00:00,111.85,111.6,0.0
2023-07-08 12:00:00,123.275,123.3,0.024999999999991473
2023-07-08 13:00:00,107.0,106.65,0.0
2023-07-08 14:00:00,65.775,65.9,0.125
2023-07-08 15:00:00,47.9,47.6,0.0
2023-07-08 16:00:00,51.45,51.525,0.07499999999999574
2023-07-08 17:00:00,53.925,54.425,0.5
2023-07-08 18:00:00,59.475,59.275,0.0
2023-07-08 19:00:00,59.6,59.9,0.29999999999999716
2023-07-08 20:00:00,58.525,58.55,0.02499999999999858
2023-07-08 21:00:00,34.875,34.775,0.0
2023-07-08 22:00:00,50.05,49.95,0.0
2023-07-08 23:00:00,83.2,82.85,0.0
2023-07-09 00:00:00,119.175,119.175,0.0
2023-07-09 01:00:00,81.675,81.925,0.25
2023-07-09 02:00:00,79.75,79.3,0.0
2023-07-09 03:00:00,102.425,103.0,0.5750000000000028
2023-07-09 04:00:00,117.725,117.775,0.05000000000001137
2023-07-09 05:00:00,88.1,87.6,0.0
2023-07-09 06:00:00,44.85,44.9,0.04999999999999716
2023-07-09 07:00:00,38.2,38.175,0.0
2023-07-09 08:00:00,60.25,60.425,0.17499999999999716
2023-07-09 09:00:00,16.375,16.2,0.0
2023-07-09 10:00:00,15.025,15.0,0.0
2023-07-09 11:00:00,13.275,13.3,0.025000000000000355
2023-07-09 12:00:00,18.475,18.475,0.0
2023-07-09 13:00:00,25.825,25.925,0.10000000000000142
2023-07-09 14:00:00,27.925,27.9,0.0
2023-07-09 15:00:00,16.05,15.975,0.0
2023-07-09 16:00:00,3.75,3.775,0.02499999999999991
2023-07-09 17:00:00,2.25,2.175,0.0
2023-07-09 18:00:00,2.2,2.25,0.04999999999999982
2023-07-09 19:00:00,3.125,3.05,0.0
2023-07-09 20:00:00,9.8,9.85,0.049999999999998934
2023-07-09 21:00:00,29.3,29.225,0.0
2023-07-09 22:00:00,48.225,48.35,0.125
2023-07-09 23:00:00,29.9,29.775,0.0
2023-07-10 00:00:00,42.725,42.775,0.04999999999999716
2023-07-10 01:00:00,41.375,41.45,0.07500000000000284
2023-07-10 02:00:00,25.225,25.2,0.0
2023-07-10 03:00:00,5.75,5.75,0.0
2023-07-10 04:00:00,4.5,4.5,0.0
2023-07-10 05:00:00,8.425,8.425,0.0
2023-07-10 06:00:00,9.55,9.55,0.0
2023-07-10 07:00:00,13.025,13.025,0.0
2023-07-10 08:00:00,0.0,0.0,0.0
2023-07-10 09:00:00,11.725,11.725,0.0
2023-07-10 10:00:00,26.25,26.3,0.05000000000000071
2023-07-10 11:00:00,28.525,28.4,0.0
2023-07-10 12:00:00,35.45,35.4,0.0
2023-07-10 13:00:00,36.775,36.7,0.0
2023-07-10 14:00:00,31.625,31.475,0.0
2023-07-10 15:00:00,19.575,19.55,0.0
2023-07-10 16:00:00,14.45,14.275,0.0
2023-07-10 17:00:00,15.275,15.35,0.07499999999999929
2023-07-10 18:00:00,13.525,13.625,0.09999999999999964
2023-07-10 19:00:00,17.025,17.1,0.07500000000000284
2023-07-10 20:00:00,18.0,17.975,0.0
2023-07-10 21:00:00,34.9,34.95,0.05000000000000426
2023-07-10 22:00:00,61.8,61.75,0.0
2023-07-10 23:00:00,92.45,92.475,0.024999999999991473
2023-07-11 00:00:00,73.825,73.675,0.0
2023-07-11 01:00:00,82.3,82.275,0.0
2023-07-11 02:00:00,5.625,5.675,0.04999999999999982
2023-07-11 03:00:00,0.025,0.025,0.0
2023-07-11 04:00:00,4.125,4.125,0.0
2023-07-11 05:00:00,42.65,42.725,0.07500000000000284
2023-07-11 06:00:00,67.65,68.05,0.3999999999999915
2023-07-11 07:00:00,20.425,20.45,0.02499999999999858
2023-07-11 08:00:00,56.025,56.05,0.02499999999999858
2023-07-11 09:00:00,31.95,31.925,0.0
2023-07-11 10:00:00,9.525,9.5,0.0
2023-07-11 11:00:00,45.3,45.45,0.15000000000000568
2023-07-11 12:00:00,67.725,67.15,0.0
2023-07-11 13:00:00,22.9,22.85,0.0
2023-07-11 14:00:00,3.525,3.45,0.0
2023-07-11 15:00:00,22.35,22.35,0.0
2023-07-11 16:00:00,34.4,34.075,0.0
2023-07-11 17:00:00,55.825,55.95,0.125
2023-07-11 18:00:00,61.925,62.025,0.10000000000000142
2023-07-11 19:00:00,63.425,63.575,0.15000000000000568
2023-07-11 20:00:00,73.4,73.325,0.0
2023-07-11 21:00:00,108.65,108.775,0.125
2023-07-11 22:00:00,115.15,115.225,0.07499999999998863
2023-07-11 23:00:00,119.925,119.675,0.0
2023-07-12 00:00:00,125.375,125.375,0.0
2023-07-12 01:00:00,124.9000025,124.675,0.0
2023-07-12 02:00:00,110.9,110.8,0.0
2023-07-12 03:00:00,119.4,119.525,0.125
2023-07-12 04:00:00,110.7,110.85,0.14999999999999147
2023-07-12 05:00:00,120.125,120.0,0.0
2023-07-12 06:00:00,95.95,96.025,0.07500000000000284
2023-07-12 07:00:00,67.9,67.65,0.0
2023-07-12 08:00:00,86.575,86.45,0.0
2023-07-12 09:00:00,104.9,105.125,0.22499999999999432
2023-07-12 10:00:00,90.05,90.125,0.07500000000000284
2023-07-12 11:00:00,65.975,65.575,0.0
2023-07-12 12:00:00,42.6,42.7,0.10000000000000142
2023-07-12 13:00:00,39.325,39.425,0.09999999999999432
2023-07-12 14:00:00,26.225,26.4,0.17499999999999716
2023-07-12 15:00:00,22.925,22.9,0.0
2023-07-12 16:00:00,21.5,21.825,0.3249999999999993
2023-07-12 17:00:00,19.425,19.425,0.0
2023-07-12 18:00:00,44.375,44.125,0.0
2023-07-12 19:00:00,62.375,62.45,0.07500000000000284
2023-07-12 20:00:00,93.65,93.525,0.0
2023-07-12 21:00:00,115.75,115.675,0.0
2023-07-12 22:00:00,108.775,108.775,0.0
2023-07-12 23:00:00,92.1,92.5,0.4000000000000057
2023-07-13 00:00:00,16.95,16.925,0.0
2023-07-13 01:00:00,6.85,6.8,0.0
2023-07-13 02:00:00,70.65,70.4,0.0
2023-07-13 03:00:00,86.425,86.15,0.0
2023-07-13 04:00:00,102.65,102.75,0.09999999999999432
2023-07-13 05:00:00,97.65,97.55,0.0
2023-07-13 06:00:00,97.25,97.125,0.0
2023-07-13 07:00:00,84.95,84.675,0.0
2023-07-13 08:00:00,20.025,20.1,0.07500000000000284
2023-07-13 09:00:00,25.475,25.525,0.04999999999999716
2023-07-13 10:00:00,62.1,62.1,0.0
2023-07-13 11:00:00,20.85,20.9,0.04999999999999716
2023-07-13 12:00:00,17.0,16.9,0.0
2023-07-13 13:00:00,15.325,15.3,0.0
2023-07-13 14:00:00,26.15,26.075,0.0
2023-07-13 15:00:00,25.1,25.15,0.04999999999999716
2023-07-13 16:00:00,18.475,18.425,0.0
2023-07-13 17:00:00,17.975,18.025,0.04999999999999716
2023-07-13 18:00:00,26.475,26.45,0.0
2023-07-13 19:00:00,33.95,34.05,0.09999999999999432
2023-07-13 20:00:00,72.725,72.75,0.025000000000005684
2023-07-13 21:00:00,102.55,102.525,0.0
2023-07-13 22:00:00,115.5,115.55,0.04999999999999716
2023-07-13 23:00:00,120.975,121.5,0.5250000000000057
2023-07-14 00:00:00,130.37501,130.375,0.0
2023-07-14 01:00:00,128.6000025,128.65,0.04999750000001768
2023-07-14 02:00:00,98.275,98.475,0.19999999999998863
2023-07-14 03:00:00,60.325,60.625,0.29999999999999716
2023-07-14 04:00:00,47.4,47.75,0.3500000000000014
2023-07-14 05:00:00,93.6,93.55,0.0
2023-07-14 06:00:00,111.35,111.65,0.30000000000001137
2023-07-14 07:00:00,53.825,53.925,0.09999999999999432
2023-07-14 08:00:00,44.7,44.625,0.0
2023-07-14 09:00:00,51.25,51.25,0.0
2023-07-14 10:00:00,34.2,34.0,0.0
2023-07-14 11:00:00,42.9,42.825,0.0
2023-07-14 12:00:00,66.2,65.7,0.0
2023-07-14 13:00:00,46.375,46.35,0.0
2023-07-14 14:00:00,45.325,45.325,0.0
2023-07-14 15:00:00,42.975,43.15,0.17499999999999716
2023-07-14 16:00:00,58.5,59.175,0.6749999999999972
2023-07-14 17:00:00,66.525,66.575,0.04999999999999716
2023-07-14 18:00:00,63.525,63.475,0.0
2023-07-14 19:00:00,77.825,77.825,0.0
2023-07-14 20:00:00,82.525,82.925,0.3999999999999915
2023-07-14 21:00:00,102.95,103.05,0.09999999999999432
2023-07-14 22:00:00,95.675,95.675,0.0
2023-07-14 23:00:00,86.4,86.45,0.04999999999999716
2023-07-15 00:00:00,91.35,91.625,0.2750000000000057
2023-07-15 01:00:00,107.65,107.65,0.0
2023-07-15 02:00:00,121.7,121.8,0.09999999999999432
2023-07-15 03:00:00,114.175,114.05,0.0
2023-07-15 04:00:00,110.05,109.6,0.0
2023-07-15 05:00:00,100.15,99.825,0.0
2023-07-15 06:00:00,102.475,102.75,0.2750000000000057
2023-07-15 07:00:00,61.9,61.75,0.0
2023-07-15 08:00:00,42.425,42.525,0.10000000000000142
2023-07-15 09:00:00,30.7,30.725,0.02500000000000213
2023-07-15 10:00:00,2.325,2.4,0.07499999999999973
2023-07-15 11:00:00,17.5,17.325,0.0
2023-07-15 12:00:00,26.925,26.7,0.0
2023-07-15 13:00:00,14.2,14.075,0.0
2023-07-15 14:00:00,16.85,16.775,0.0
2023-07-15 15:00:00,20.35,20.175,0.0
2023-07-15 16:00:00,27.9,27.925,0.02500000000000213
2023-07-15 17:00:00,33.2,33.375,0.17499999999999716
2023-07-15 18:00:00,52.05,52.0,0.0
2023-07-15 19:00:00,82.375,82.35,0.0
2023-07-15 20:00:00,73.825,73.65,0.0
2023-07-15 21:00:00,59.9,60.1,0.20000000000000284
2023-07-15 22:00:00,87.175,87.35,0.17499999999999716
2023-07-15 23:00:00,106.825,106.775,0.0
2023-07-16 00:00:00,64.725,64.875,0.15000000000000568
2023-07-16 01:00:00,15.275,15.275,0.0
2023-07-16 02:00:00,1.95,1.95,0.0
2023-07-16 03:00:00,3.7,3.7,0.0
2023-07-16 04:00:00,8.975,8.975,0.0
2023-07-16 05:00:00,77.7500025,78.25,0.4999975000000063
2023-07-16 06:00:00,106.175,106.05,0.0
2023-07-16 07:00:00,59.325,59.225,0.0
2023-07-16 08:00:00,37.225,37.35,0.125
2023-07-16 09:00:00,16.65,16.525,0.0
2023-07-16 10:00:00,6.825,6.75,0.0
2023-07-16 11:00:00,22.15,22.0,0.0
2023-07-16 12:00:00,28.425,28.525,0.09999999999999787
2023-07-16 13:00:00,20.025,19.95,0.0
2023-07-16 14:00:00,14.975,14.95,0.0
2023-07-16 15:00:00,13.325,13.225,0.0
2023-07-16 16:00:00,8.05,8.075,0.02499999999999858
2023-07-16 17:00:00,5.45,5.525,0.07500000000000018
2023-07-16 18:00:00,8.275,8.25,0.0
2023-07-16 19:00:00,7.4,7.475,0.07499999999999929
2023-07-16 20:00:00,4.975,4.95,0.0
2023-07-16 21:00:00,19.95,20.05,0.10000000000000142
2023-07-16 22:00:00,74.25,74.225,0.0
2023-07-16 23:00:00,90.35,90.5,0.15000000000000568
2023-07-17 00:00:00,101.475,101.45,0.0
2023-07-17 01:00:00,102.2,102.1,0.0
2023-07-17 02:00:00,64.9,64.85,0.0
2023-07-17 03:00:00,59.675,59.2,0.0
2023-07-17 04:00:00,112.5,112.375,0.0
2023-07-17 05:00:00,111.075,111.15,0.07500000000000284
2023-07-17 06:00:00,96.95,96.775,0.0
2023-07-17 07:00:00,92.2,92.2,0.0
2023-07-17 08:00:00,62.25,62.325,0.07500000000000284
2023-07-17 09:00:00,53.1,53.125,0.02499999999999858
2023-07-17 10:00:00,77.025,77.125,0.09999999999999432
2023-07-17 11:00:00,94.85,95.175,0.32500000000000284
2023-07-17 12:00:00,57.425,57.25,0.0
2023-07-17 13:00:00,41.75,42.025,0.2749999999999986
2023-07-17 14:00:00,44.75,44.525,0.0
2023-07-17 15:00:00,52.525,50.75,0.0
2023-07-17 16:00:00,46.075,46.0,0.0
2023-07-17 17:00:00,43.275,43.125,0.0
2023-07-17 18:00:00,45.025,45.15,0.125
2023-07-17 19:00:00,51.0,51.05,0.04999999999999716
2023-07-17 20:00:00,63.05,63.075,0.025000000000005684
2023-07-17 21:00:00,76.425,76.525,0.10000000000000853
2023-07-17 22:00:00,110.05,110.075,0.025000000000005684
2023-07-17 23:00:00,100.575,100.55,0.0
2023-07-18 00:00:00,122.125,122.225,0.09999999999999432
2023-07-18 01:00:00,132.6750075,132.55,0.0
2023-07-18 02:00:00,132.3750025,132.2,0.0
2023-07-18 03:00:00,135.100005,135.2,0.09999499999997852
2023-07-18 04:00:00,128.6500025,128.75,0.09999750000000063
2023-07-18 05:00:00,130.975005,130.825,0.0
2023-07-18 06:00:00,132.2000025,131.9,0.0
2023-07-18 07:00:00,115.05,114.525,0.0
2023-07-18 08:00:00,95.225,95.075,0.0
2023-07-18 09:00:00,102.5,102.5,0.0
2023-07-18 10:00:00,123.925,123.9,0.0
2023-07-18 11:00:00,117.725,117.6,0.0
2023-07-18 12:00:00,102.4,102.125,0.0
2023-07-18 13:00:00,91.375,91.4,0.025000000000005684
2023-07-18 14:00:00,97.175,97.375,0.20000000000000284
2023-07-18 15:00:00,89.525,89.4,0.0
2023-07-18 16:00:00,83.3,83.35,0.04999999999999716
2023-07-18 17:00:00,68.825,68.525,0.0
2023-07-18 18:00:00,66.575,66.55,0.0
2023-07-18 19:00:00,78.725,78.725,0.0
2023-07-18 20:00:00,77.625,77.625,0.0
2023-07-18 21:00:00,98.85,98.85,0.0
2023-07-18 22:00:00,114.725,114.825,0.10000000000000853
2023-07-18 23:00:00,119.85,119.875,0.025000000000005684
2023-07-19 00:00:00,117.95,117.875,0.0
2023-07-19 01:00:00,113.975,113.85,0.0
2023-07-19 02:00:00,125.425,125.5,0.07500000000000284
2023-07-19 03:00:00,130.8500025,130.825,0.0
2023-07-19 04:00:00,130.0,129.975,0.0
2023-07-19 05:00:00,128.3000025,128.45,0.14999749999998357
2023-07-19 06:00:00,126.95,126.925,0.0
2023-07-19 07:00:00,122.1,122.05,0.0
2023-07-19 08:00:00,113.575,113.5,0.0
2023-07-19 09:00:00,113.3,113.325,0.025000000000005684
2023-07-19 10:00:00,105.7,105.575,0.0
2023-07-19 11:00:00,121.275,121.125,0.0
